Indice;Problema_Original;Solucao_Referencia;Raciocinio_Gerado_Pelo_Modelo
10;"\nSeja $h$ a função, de domínio $\mathbb{R}$, definida por\n$h(x) = \frac{\ln \sqrt{e^x}}{2}$ ($\ln$ designa logaritmo de base $e$)\nQual das seguintes expressões pode também definir $h$?\nOpções:\nA) $\sqrt{x}$\nB) $\frac{x}{2}$\nC) $\frac{x}{4}$\nD) $\frac{\sqrt{x}}{2}$\n";C;"Para determinar qual das opções dadas pode definir a função $h(x) = \frac{\ln \sqrt{e^x}}{2}$, precisamos de simplificar a expressão e verificar se coincide com alguma das opções.\nPrimeiro, vamos simplificar a expressão de $h(x)$:\n$$h(x) = \frac{\ln \sqrt{e^x}}{2}$$\nUtilizando a propriedade dos logaritmos $\ln(a^b) = b \ln(a)$, podemos reescrever isto como:\n$$h(x) = \frac{\ln(e^{x/2})}{2} = \frac{(x/2) \ln(e)}{2} = \frac{x \ln(e)}{4}$$\nNo entanto, isto não nos ajuda a identificar uma correspondência direta com as opções fornecidas. Em vez disso, vamos tentar simplificar a expressão original de $h(x)$ de uma forma que se assemelhe às opções fornecidas.\nComeçamos com a expressão original:\n$$h(x) = \frac{\ln \sqrt{e^x}}{2}$$\nPodemos utilizar a propriedade $\ln(e^x) = x \ln(e)$ para simplificar o logaritmo:\n$$h(x) = \frac{x \ln(e)}{2}$$\nAgora, vamos analisar as opções fornecidas:\nA) $\sqrt{x}$\nB) $\frac{x}{2}$\nC) $\frac{x}{4}$\nD) $\frac{\sqrt{x}}{2}$\nComparando estas opções com a expressão simplificada $h(x) = \frac{x \ln(e)}{4}$, podemos ver que a opção C ($\frac{x}{4}$) é a mais próxima, pois tem a mesma variável $x$ no denominador. No entanto, a expressão original de $h(x)$ é $\frac{x \ln(e)}{4}$, e não $\frac{x}{4}$.\nPara encontrar uma correspondência mais precisa, vamos tentar expressar $h(x)$ de uma forma que se assemelhe às opções fornecidas. Podemos reescrever a expressão original utilizando a propriedade $\sqrt{a^b} = a^{b/2}$:\n$$h(x) = \"
11;"\nSeja $\Omega$ o espaço de resultados associado a uma certa experiência aleatória.\nSejam $A$ e $B$ dois acontecimentos ($A \subset \Omega$ e $B \subset \Omega$).\nSabe-se que $P(A) = 0.3$\nApenas um dos acontecimentos seguintes pode ter probabilidade inferior a 0.3. Qual deles?\nOpções:\nA) $A \cup B$\nB) $\overline{A} \cup B$\nC) $A \cap B$\nD) $\overline{A\cap B}$\n";C;"Para determinar qual dos acontecimentos tem a probabilidade inferior a 0.3, precisamos de analisar cada opção utilizando as propriedades da probabilidade.\n**Opção A:** $P(A \cup B) = P(A) + P(B) - P(A \cap B)$\nComo $P(A) = 0.3$ e não temos informação sobre $P(B)$, não podemos determinar se $P(A \cup B) < 0.3$.\n**Opção B:** $P(\overline{A} \cup B) = 1 - P(A \cap B) - P(B) + P(A \cap B)$\nEsta expressão é mais complexa e não nos permite determinar diretamente se é inferior a 0.3 sem mais informação sobre $P(B)$ e $P(A \cap B)$.\n**Opção C:** $P(A \cap B) \leq P(A) = 0.3$\nEsta afirmação é verdadeira, pois a interseção de dois acontecimentos não pode ter uma probabilidade superior à do acontecimento mais pequeno.\n**Opção D:** $P(\overline{A \cap B}) = 1 - P(A \cap B)$\nEsta expressão é útil para determinar se a probabilidade de $A \cap B$ é inferior a 0.3, mas não nos dá diretamente a probabilidade de $\overline{A \cap B}$.\nA resposta mais direta é a Opção C, pois afirma que a probabilidade de $A \cap B$ é inferior ou igual a 0.3. No entanto, a pergunta pede qual acontecimento pode ter uma probabilidade inferior a 0.3.\nA Opção D é a mais relevante para determinar se a probabilidade de $\overline{A \cap B}$ é inferior a 0.3, pois é igual a $1 - P(A \cap B)$. Se $P(A \cap B) > 0.3$, então $P(\overline{A \cap B}) < 0.7$, o que é inferior a 0.3.\n<resposta>D</resposta>"
12;"Documento table1:\n{'headers': ['$x_i$', '0', '1'], 'rows': [{'$x_i$': '$P (X = x_i)$', '0': '$\\frac{{^{2005}}C_{99}}{{^{2006}}C_{100}}$', '1': '$\\frac{a}{{^{2006}}C_{100}}$'}]}\nUma variável aleatória $X$ tem a seguinte distribuição de probabilidades:\nIndique o valor de $a$.\nOpções:\nA) ${^{2005}}C_{99}$\nB) ${^{2005}}C_{100}$\nC) ${^{2006}}C_{99}$\nD) ${^{2006}}C_{100}$\n";B;"Para determinar o valor de $a$, precisamos de compreender a distribuição de probabilidade fornecida e como ela se relaciona com a variável $X$. A distribuição de probabilidade fornecida é:\n$$\nP(X = x_i) = \frac{C_{99}}{C_{100}} \text{ para } x_i = 0\n$$\n$$\nP(X = x_i) = \frac{a}{C_{100}} \text{ para } x_i = 1\n$$\nAqui, $C_{99}$ e $C_{100}$ são constantes. Para encontrar $a$, precisamos de relacionar a probabilidade para $x_i = 1$ com a probabilidade para $x_i = 0$.\nVamos assumir que a distribuição de probabilidade é discreta e que $X$ pode assumir apenas os valores $0$ e $1$. Assim, a probabilidade total deve somar 1:\n$$\nP(X = 0) + P(X = 1) = 1\n$$\nSubstituindo as probabilidades fornecidas:\n$$\n\frac{C_{99}}{C_{100}} + \frac{a}{C_{100}} = 1\n$$\nPodemos simplificar esta equação:\n$$\n\frac{C_{99} + a}{C_{100}} = 1\n$$\nMultiplicando ambos os lados por $C_{100}$:\n$$\nC_{99} + a = C_{100}\n$$\nResolvendo para $a$:\n$$\na = C_{100} - C_{99}\n$$\nAgora, precisamos de determinar se $a$ corresponde a uma das opções fornecidas. No entanto, a expressão $C_{100} - C_{99}$ não corresponde diretamente a nenhuma das opções A, B, C ou D. Isto sugere que pode haver um erro na interpretação ou que a distribuição fornecida não é diretamente utilizável para determinar $a$ sem mais contexto.\nContudo, se considerarmos a possibilidade de que a distribuição de probabilidade fornecida seja uma simplificação ou que a variável $X$ possa assumir mais valores, podemos tentar uma"
13;"\nQuatro raparigas e quatro rapazes entram num autocarro, no qual existem seis lugares sentados, ainda não ocupados.\nDe quantas maneiras diferentes podem ficar ocupados esses seis lugares, supondo que ficam dois rapazes em pé?\nOpções:\nA) 3560\nB) 3840\nC) 4180\nD) 4320\n";D;"Para resolver este problema, precisamos de determinar o número de formas de distribuir quatro raparigas e quatro rapazes nos seis lugares sentados do autocarro, com a restrição de que dois rapazes devem ficar em pé.\n**Passo 1: Compreender a Restrição**\n- Existem 6 lugares sentados e 2 rapazes que devem ficar em pé.\n- Isto significa que 4 rapazes e 4 raparigas devem ocupar os 6 lugares sentados.\n**Passo 2: Distribuir os Rapazes nos Lugares Sentados**\n- Precisamos de escolher 4 entre os 4 rapazes para sentar nos lugares sentados. Isto pode ser feito de \( \binom{4}{4} \) formas.\n- Uma vez que os rapazes estão distribuídos, os 2 restantes ficarão em pé.\n**Passo 3: Distribuir as Raparigas nos Lugares Sentados**\n- Após a escolha dos rapazes, restam 4 lugares sentados para as raparigas.\n- Precisamos de escolher 4 entre as 4 raparigas para sentar nos lugares restantes. Isto pode ser feito de \( \binom{4}{4} \) formas.\n**Passo 4: Calcular o Número Total de Distribuições**\n- O número total de formas de distribuir os rapazes e raparigas nos lugares sentados é:\n  \[\n  \binom{4}{4} \times \binom{4}{4} = 1 \times 1 = 1\n  \]\n- No entanto, isto não é correto, pois não consideramos a distribuição das raparigas nos lugares restantes.\n**Abordagem Correta:**\n- Em vez disso, consideremos a distribuição dos lugares sentados como um problema de permutação.\n- Temos 6 lugares sentados e 4 raparigas para colocar neles. Isto pode ser feito de \( \binom{6}{4} \) formas.\n- Uma vez que os rapazes estão distribuídos, a distribuição das raparigas nos lugares restantes é um problema de permutação de 4 elementos entre 2 lugares. Isto pode ser feito de \( \binom{4}{2} \) formas.\n**Passo 5: Combinar os Resultados**\n- O número"
14;"\nIdentifique o valor de $\lim_{x \to 2^{+}} \frac{1}{4-x^2}$\nOpções:\nA) 0\nB) 1\nC) $+\infty$\nD) $-\infty$\n";D;"Para determinar o limite $\lim_{x \to 2^{+}} \frac{1}{4-x^2}$, precisamos de analisar o comportamento da função quando $x$ se aproxima de 2 a partir da direita.\n1. **Identificar a função e o ponto de aproximação**: A função é $\frac{1}{4-x^2}$. Queremos avaliar o limite quando $x \to 2^{+}$.\n2. **Substituir $x = 2$ na função**: Se $x$ se aproxima de 2, substitua $x = 2$ na expressão:\n   \[\n   \lim_{x \to 2^{+}} \frac{1}{4-x^2} = \frac{1}{4-2^2}\n   \]\n3. **Calcular o valor**: Calcule o denominador:\n   \[\n   4 - 2^2 = 4 - 4 = 0\n   \]\n4. **Analisar o resultado**: Quando o denominador é 0, a função torna-se indefinida. No entanto, como estamos a aproximar-nos de 2 a partir da direita, o limite tende para o infinito negativo.\n5. **Conclusão**: Como o denominador tende para 0 por valores inferiores, o limite tende para $-\infty$.\nPortanto, a opção correta é:\n<resposta>D</resposta>"
15;"\nSabendo que:\n$\ln(x) - \ln(e^{1/3}) > 0$ ($\ln$ designa logaritmo na base $e$ ),\num valor possível para $x$ é:\nOpções:\nA) 0\nB) -1\nC) 1\nD) 2\n";D;"Para resolver o problema, precisamos de avaliar a desigualdade:\n\[\n\ln(x) - \ln(e^{1/3}) > 0\n\]\nPrimeiro, simplifica a expressão utilizando as propriedades dos logaritmos. Recordamos que:\n\[\n\ln(e^a) = a\n\]\nAplicando isto à expressão fornecida:\n\[\n\ln(e^{1/3}) = \frac{1}{3}\n\]\nAssim, a desigualdade torna-se:\n\[\n\ln(x) - \frac{1}{3} > 0\n\]\nReescrevendo a desigualdade:\n\[\n\ln(x) > \frac{1}{3}\n\]\nAgora, precisamos de encontrar um valor de \(x\) que satisfaça esta desigualdade. Vamos analisar cada opção:\nA) \(x = 0\): \(\ln(0)\) não está definido, logo esta opção não é válida.\nB) \(x = -1\): \(\ln(-1)\) não está definido, logo esta opção não é válida.\nC) \(x = 1\): \(\ln(1) = 0\), o que não satisfaz \(\ln(x) > \frac{1}{3}\).\nD) \(x = 2\): \(\ln(2) \approx 0,693\), o que é maior que \(\frac{1}{3} \approx 0,333\).\nPortanto, a opção D é a única que satisfaz a desigualdade.\n<resposta>D</resposta>"
16;"\nSeja $f$ uma função de domínio $\mathbb{R}$.\nSabe-se que 3 é um zero da função $f$.\nSeja $g$ a função definida por $g(x) = f(x − 1) + 4$, para qualquer número real $x$.\nQual dos seguintes pontos pertence garantidamente ao gráfico da função $g$?\nOpções:\nA) (2,4)\nB) (4,4)\nC) (4,8)\nD) (1,7)\n";B;"Para determinar qual dos pontos fornecidos pertence garantidamente ao gráfico da função $g$, precisamos de analisar a relação entre $f$ e $g$.\nDado que $g(x) = f(x - 1) + 4$, podemos observar que $g$ é uma translação vertical de $f$ para a direita em 1 unidade. Isto significa que para qualquer valor de $x$ no domínio de $g$, o valor correspondente em $f$ será $x - 1$.\nPara encontrar um ponto que pertença garantidamente ao gráfico de $g$, precisamos de um ponto que, quando substituído em $g(x)$, resulte num valor que seja um zero de $f$. Uma vez que sabemos que $3$ é um zero de $f$, podemos substituir $x = 3$ na equação de $g$ e verificar se o resultado é um valor que pertença ao gráfico de $g$.\nVamos calcular $g(3)$:\n$$g(3) = f(3 - 1) + 4 = f(2) + 4$$\nPrecisamos de saber se $f(2)$ é um valor que pertença ao gráfico de $g$. No entanto, não temos informação suficiente sobre $f(2)$ para determinar isto diretamente. Contudo, podemos utilizar a informação de que $3$ é um zero de $f$ para encontrar um ponto que pertença garantidamente ao gráfico de $g$.\nEm vez disso, consideremos a opção A: (2,4). Se substituirmos $x = 2$ em $g(x)$, obtemos $g(2) = f(2 - 1) + 4 = f(1) + 4$. Não sabemos se $f(1)$ é um zero de $f$, mas podemos tentar outra abordagem.\nConsideremos a opção C: (4,8). Se substituirmos $x = 4$ em $g(x)$, obtemos $g(4) = f(4 - 1) + 4 = f(3) + 4$. Como $f(3) = 0$, isto resulta em $g(4) = 4$. Este ponto pertence ao gráfico de $g$, mas não é garantido que pertença ao gráfico de $f$.\nConsideremos a opção B: (4,4). Se substituirm"
17;"\nAs cinco letras da palavra TIMOR foram pintadas, cada uma em sua bola.\nAs cinco bolas, indistinguíveis ao tacto, foram introduzidas num saco.\nExtraem-se, aleatoriamente, as bolas do saco, sem reposição, e colocam-se em fila, da esquerda para a direita.\nQual é a probabilidade de que, no final do processo, fique formada a palavra TIMOR, sabendo-se que, ao fim da terceira extracção, estava formada a sucessão de letras TIM?\nOpções:\nA) 0\nB) $\frac{1}{3}$\nC) $\frac{1}{2}$\nD) 1\n";C;"Para resolver este problema, precisamos de calcular a probabilidade de formar a palavra TIMOR ao extrair letras de um conjunto de cinco bolas, cada uma contendo uma das letras T, I, M, O, R. O processo de extração é aleatório e sem reposição.\n**Passo 1: Compreender o Problema**\n- Temos 5 bolas, cada uma com uma letra: T, I, M, O, R.\n- Precisamos de formar a palavra TIMOR, que requer a ordem correta das letras T, I, M, O, R.\n- O desafio é calcular a probabilidade de formar a palavra TIMOR, dado que a terceira letra extraída é T.\n**Passo 2: Análise da Probabilidade**\n- Uma vez que a terceira letra extraída é T, sabemos que a letra T já está no lugar.\n- Restam 4 letras para serem colocadas nas posições restantes (4ª e 5ª).\n- Precisamos de escolher 2 letras das 4 restantes para preencher as posições 4 e 5, de modo a que a palavra TIMOR seja formada.\n**Passo 3: Calcular a Probabilidade**\n- A probabilidade de escolher as letras corretas para as posições 4 e 5 é a razão entre o número de resultados favoráveis e o número total de resultados possíveis.\n- Número total de formas de escolher 2 letras entre 4: \(\binom{4}{2} = 6\).\n- Número de resultados favoráveis: 1 (uma vez que as letras corretas para as posições 4 e 5 são I e M).\n- Portanto, a probabilidade é \(\frac{1}{6}\).\nNo entanto, a pergunta pede a probabilidade de formar a palavra TIMOR, dado que a terceira letra extraída é T. A informação de que a terceira letra é T não altera o número de resultados possíveis para as posições 4 e 5, pois apenas afeta a ordem das letras restantes.\n**Passo 4: Conclusão**\n- A probabilidade de formar a palavra TIMOR, dado que a terceira letra extraída é T, é a mesma que a probabilidade de formar a palavra TIMOR sem qualquer informação adicional.\n- Portanto, a resposta correta é \(\frac{"
18;"\nQual das opções seguintes apresenta duas raízes quadradas de um mesmo número complexo?\nOpções:\nA) 1 e $i$\nB) -1 e $i$\nC) 1-$i$ e 1+$i$\nD) 1-$i$ e -1+$i$\n";D;"Para determinar quais opções apresentam duas raízes quadradas do mesmo número complexo, precisamos de recordar que a raiz quadrada de um número complexo \(z\) é um número complexo tal que \(z = w^2\).\nVamos analisar cada opção:\n**Opção A: 1 e \(i\)**\n- \(1^2 = 1\)\n- \(i^2 = -1\)\n- Não são iguais, logo não são raízes quadradas do mesmo número.\n**Opção B: -1 e \(i\)**\n- \((-1)^2 = 1\)\n- \(i^2 = -1\)\n- Novamente, não são iguais, logo não são raízes quadradas do mesmo número.\n**Opção C: 1 - i e 1 + i**\n- \((1 - i)^2 = 1 - 2i - i^2 = 1 - 2i + 1 = 2 - 2i\)\n- \((1 + i)^2 = 1 + 2i + i^2 = 1 + 2i - 1 = 2i\)\n- Não são iguais, logo não são raízes quadradas do mesmo número.\n**Opção D: 1 - i e -1 + i**\n- \((1 - i)^2 = 2 - 2i\)\n- \((-1 + i)^2 = 1 - 2i\)\n- Aqui, \(2 - 2i \neq 1 - 2i\), logo não são iguais.\nNo entanto, vamos verificar novamente a opção D:\n- \((1 - i)^2 = 2 - 2i\)\n- \((-1 + i)^2 = 1 - 2i\)\nAinda não são iguais. Mas vamos considerar a raiz quadrada de \(i\).\nA raiz quadrada de \(i\) é \(\sqrt{-1} \pm i\), ou seja, \(i\) e \(-i\).\nVamos agora verificar a opção C novamente:\n- \(1 - i\) e \(1 + i\) não são raízes quadradas do mesmo número.\nMas vamos verificar a opção D novamente:\n- \((1 - i)^2 = 2 - 2i\)"
19;"\nSeja $f: [0, 2\pi] \rightarrow \mathbb{R}$ a função definida por $f(x) = 3 - 2 cos x$.\nIndique o valor de $x$ para o qual $f(x)$ é máximo.\nOpções:\nA) 0\nB) $\frac{\pi}{2}$\nC) $\pi$\nD) $\frac{3\pi}{2}$\n";C;"Para encontrar o valor de \(x\) para o qual \(f(x)\) é máximo, precisamos de analisar a função \(f(x) = 3 - 2 \cos x\).\n1. **Compreender a função:**\n   A função \(f(x)\) é uma função trigonométrica que envolve o cosseno. O termo \(3 - 2 \cos x\) indica que o valor máximo de \(f(x)\) ocorre quando o termo do cosseno é mínimo.\n2. **Identificar o mínimo do cosseno:**\n   O cosseno atinge o seu valor mínimo de -1 em \(x = \pi\) (e em todos os múltiplos ímpares de \(\pi\)).\n3. **Substituir \(x = \pi\) na função:**\n   \[\n   f(\pi) = 3 - 2 \cos(\pi)\n   \]\n   Como \(\cos(\pi) = -1\), temos:\n   \[\n   f(\pi) = 3 - 2(-1) = 3 + 2 = 5\n   \]\n4. **Conclusão:**\n   O valor máximo de \(f(x)\) ocorre quando \(x = \pi\).\n<resposta>C</resposta>"
20;"\nLançaram-se dois dados, ambos com as faces numeradas de um a seis. Sabe-se que a soma dos números saídos foi quatro.\nQual é a probabilidade de ter saído o mesmo número, em ambos os dados?\nOpções:\nA) $\frac{1}{5}$\nB) $\frac{1}{4}$\nC) $\frac{1}{3}$\nD) $\frac{1}{2}$\n";C;"Para resolver este problema, precisamos de determinar a probabilidade de que ambos os dados lancados mostrem o mesmo número, dado que a soma dos números saídos é quatro.\n**Passo 1: Identificar os resultados possíveis que resultam numa soma de 4.**\nPrecisamos de encontrar todos os pares possíveis de números (de 1 a 6) que somem 4.\n- 1 + 3 = 4\n- 2 + 2 = 4\n- 3 + 1 = 4\nPortanto, existem três resultados possíveis que resultam numa soma de 4: (1,3), (2,2) e (3,1).\n**Passo 2: Calcular a probabilidade de cada resultado.**\nCada resultado tem uma probabilidade de 1/6, uma vez que cada dado tem 6 faces e cada resultado é igualmente provável.\n- Probabilidade de (1,3): 1/6\n- Probabilidade de (2,2): 1/6\n- Probabilidade de (3,1): 1/6\n**Passo 3: Calcular a probabilidade combinada.**\nComo os eventos são mutuamente exclusivos (não podem ocorrer simultaneamente), somamos as probabilidades:\nProbabilidade total = 1/6 + 1/6 + 1/6 = 3/6 = 1/2\nPortanto, a probabilidade de que ambos os dados lancados mostrem o mesmo número, dado que a soma é 4, é 1/2.\n<resposta>D</resposta>"
21;"\nO João e a Maria convidaram três amigos para irem, com eles, ao cinema. Compraram cinco bilhetes com numeração seguida, numa determinada fila, e distribuíram-nos ao acaso.\nQual é a probabilidade de o João e a Maria ficarem sentados um ao lado do outro?\nOpções:\nA) $\frac{1}{5}$\nB) $\frac{2}{5}$\nC) $\frac{3}{5}$\nD) $\frac{4}{5}$\n";B;"Para resolver este problema, precisamos de determinar a probabilidade de o João e a Maria ficarem sentados um ao lado do outro numa fila de cinco lugares. Vamos analisar o problema passo a passo.\n1. **Compreender o Problema:**\n   Temos 5 bilhetes numerados e o João e a Maria são duas pessoas que precisam de sentar-se juntas. Precisamos de calcular a probabilidade de que ambas as pessoas fiquem sentadas lado a lado.\n2. **Abordagem:**\n   - Existem 5 lugares no total.\n   - O João e a Maria precisam de ocupar dois lugares adjacentes.\n   - Vamos analisar todas as possíveis combinações onde o João e a Maria ficam lado a lado.\n3. **Análise de Combinações:**\n   - O primeiro lugar pode ser ocupado pelo João ou pela Maria.\n   - O segundo lugar deve ser ocupado pelo outro, para que fiquem lado a lado.\n   - Isto dá-nos 2 combinações possíveis:\n     - João no lugar 1 e Maria no lugar 2\n     - Maria no lugar 1 e João no lugar 2\n4. **Cálculo da Probabilidade:**\n   - Existem 2 combinações favoráveis onde o João e a Maria ficam lado a lado.\n   - O número total de combinações possíveis é o número de formas de escolher 2 lugares entre 5, o que é dado pela fórmula de combinações: \( \binom{5}{2} = \frac{5 \times 4}{2 \times 1} = 10 \).\n   - Portanto, a probabilidade é \( \frac{2}{10} = \frac{1}{5} \).\nAssim, a probabilidade de o João e a Maria ficarem sentados um ao lado do outro é \(\frac{1}{5}\).\n<resposta>A</resposta>"
22;"\nSeja $\Omega$ o espaço de resultados associado a uma certa experiência aleatória, e sejam $A$ e $B$ dois acontecimentos ($A\subset\Omega$ e $B\subset\Omega$). Sabe-se que:\n$P(A\cup B) = 80\%$\n$P(B) = 60\%$\n$P(A \cap B) = 10\%$\nQual é o valor de $P(A)$?\nOpções:\nA) 10%\nB) 20%\nC) 30%\nD) 40%\n";C;"Para encontrar o valor de $P(A)$, podemos utilizar a fórmula da probabilidade da união de dois acontecimentos:\n$$P(A \cup B) = P(A) + P(B) - P(A \cap B)$$\nDados:\n- $P(A \cup B) = 80\%$\n- $P(B) = 60\%$\n- $P(A \cap B) = 10\%$\nSubstituindo estes valores na fórmula, obtemos:\n$$0.80 = P(A) + 0.60 - 0.10$$\nAgora, resolvemos para $P(A)$:\n$$P(A) = 0.80 - 0.60 + 0.10$$\n$$P(A) = 0.30$$\nPortanto, o valor de $P(A)$ é 30%.\n<resposta>C</resposta>"
23;"\nAdmita que a variável peso, expressa em gramas, das maçãs de um pomar é bem modelada por uma distribuição normal $\mathcal{N} (60; 5)$, em que 60 é o valor médio e 5 é o valor do desvio-padrão da distribuição.\nRetira-se, ao acaso, uma dessas maçãs.\nConsidere os acontecimentos:\nA: «o peso da maçã retirada é superior a 66 gramas»\nB: «o peso da maçã retirada é inferior a 48 gramas»\nQual das seguintes afirmações é verdadeira?\nOpções:\nA) $P(A) = P(B)$\nB) $P(A) < P(B)$\nC) $P(B) < P(A)$\nD) $P(A) + P(B) = 1$\n";C;"Para determinar a probabilidade de cada acontecimento, precisamos de utilizar a distribuição normal e as suas propriedades.\n1. **Calcular a probabilidade P(A):**\n   - A: Peso superior a 66 gramas.\n   - Precisamos de encontrar \( P(X > 66) \) onde \( X \sim \mathcal{N}(60, 5) \).\n   - Utilizando a tabela da distribuição normal standard ou uma calculadora, encontramos:\n     \[\n     P(X > 66) = 1 - P(X \leq 66) \approx 0.2514\n     \]\n2. **Calcular a probabilidade P(B):**\n   - B: Peso inferior a 48 gramas.\n   - Precisamos de encontrar \( P(X < 48) \) onde \( X \sim \mathcal{N}(60, 5) \).\n   - Utilizando a tabela da distribuição normal standard ou uma calculadora, encontramos:\n     \[\n     P(X < 48) \approx 0.3085\n     \]\n3. **Comparar as probabilidades:**\n   - \( P(A) \approx 0.2514 \)\n   - \( P(B) \approx 0.3085 \)\n   - Portanto, \( P(A) < P(B) \).\nA afirmação correta é:\n<resposta>C</resposta>"
24;"\nSeja $a$ um número real maior do que 1.\nQual dos seguintes valores é igual a $2\log_a(a^{1/3})$?\nOpções:\nA) $-\frac{2}{3}$\nB) $-\frac{1}{3}$\nC) $\frac{1}{3}$\nD) $\frac{2}{3}$\n";D;"Para resolver o problema, precisamos de avaliar a expressão $2\log_a(a^{1/3})$ utilizando as propriedades dos logaritmos. Vamos analisar passo a passo:\n1. **Expressão do Logaritmo**: Temos a expressão $2\log_a(a^{1/3})$.\n2. **Utilizar a Propriedade dos Logaritmos**: Podemos utilizar a propriedade dos logaritmos que afirma que $\log_b(b^x) = x$. Neste caso, $a^{1/3}$ é um expoente, logo podemos simplificar o logaritmo:\n   \[\n   \log_a(a^{1/3}) = \frac{1}{3}\n   \]\n3. **Multiplicar por 2**: Agora, multiplicamos o resultado por 2:\n   \[\n   2 \log_a(a^{1/3}) = 2 \cdot \frac{1}{3} = \frac{2}{3}\n   \]\nPortanto, o valor da expressão é $\frac{2}{3}$.\nA opção correta é a D) $\frac{2}{3}$.\n<resposta>D</resposta>"
25;"\nSeja $z = 3i$ um número complexo.\nQual dos seguintes valores é um argumento de $z$?\nOpções:\nA) 0\nB) $\frac{1}{2} \pi$\nC) $\pi$\nD) $\frac{3}{2} \pi$\n";B;"Para encontrar o argumento de um número complexo, precisamos de determinar o ângulo (em radianos) entre o eixo real positivo e o número complexo no plano complexo.\nDado:\n- $z = 3i$\nO número complexo $3i$ está no eixo imaginário positivo. O ângulo $\theta$ entre o eixo real positivo e $3i$ pode ser calculado utilizando a função arco tangente (arctan) do ângulo do número complexo em relação ao eixo real positivo.\nO ângulo $\theta$ é dado por:\n\[ \theta = \arctan\left(\frac{|Im(z)|}{|Re(z)|}\right) \]\nPara $z = 3i$:\n- $Re(z) = 0$\n- $Im(z) = 3$\nPortanto,\n\[ \theta = \arctan\left(\frac{3}{0}\right) \]\nAqui, a divisão por zero é indefinida, o que indica que o número complexo está diretamente acima do eixo real positivo. No entanto, podemos interpretar isto como o ângulo sendo $\frac{\pi}{2}$ (90 graus) em relação ao eixo real positivo.\nMas, como a questão pede um valor numérico, devemos considerar a opção mais próxima que corresponda a um ângulo válido.\nAnalisando as opções:\n- A) 0\n- B) $\frac{1}{2} \pi$\n- C) $\pi$\n- D) $\frac{3}{2} \pi$\nO ângulo $\frac{\pi}{2}$ (90 graus) é o ângulo mais próximo, mas não está listado. No entanto, $\frac{3}{2} \pi$ (135 graus) é o ângulo mais próximo que é válido e está listado.\nPortanto, a opção correta é:\n<resposta>D</resposta>"
26;"\nAo disputar um torneio de tiro ao alvo, o João tem de atirar sobre o alvo quatro vezes. Sabe-se que, em cada tiro, a probabilidade de o João acertar no alvo é $0,8$.\nQual é a probabilidade de o João acertar sempre no alvo, nas quatro vezes em que tem de atirar?\nOpções:\nA) $0,0016$\nB) $0,0064$\nC) $0,0819$\nD) $0,4096$\n";D;"Para resolver este problema, precisamos de calcular a probabilidade de o João acertar no alvo em cada um dos quatro tiros e, em seguida, multiplicar essas probabilidades, uma vez que os eventos são independentes.\n1. **Probabilidade de acertar num único tiro:**\n   A probabilidade de o João acertar num único tiro é dada como $0,8$.\n2. **Probabilidade de acertar em quatro tiros:**\n   Como os tiros são independentes, a probabilidade de acertar em todos os quatro tiros é o produto das probabilidades individuais:\n   \[\n   P(\text{acertar em 4 tiros}) = P(\text{acertar num tiro}) \times P(\text{acertar no segundo tiro}) \times P(\text{acertar no terceiro tiro}) \times P(\text{acertar no quarto tiro})\n   \]\n   \[\n   = 0,8 \times 0,8 \times 0,8 \times 0,8\n   \]\n3. **Calcular o produto:**\n   \[\n   0,8 \times 0,8 \times 0,8 \times 0,8 = 0,08192\n   \]\n4. **Reduzir a fração:**\n   Para expressar o resultado como uma fração, dividimos o decimal por $10000$:\n   \[\n   \frac{0,08192}{10000} = 0,00008192\n   \]\n   Simplificando ainda mais, obtemos:\n   \[\n   \frac{8192}{10000000} = \frac{1}{12500}\n   \]\nNo entanto, a opção mais próxima entre as alternativas fornecidas é a que mais se aproxima deste valor.\n<resposta>D</resposta>"
