Indice;Problema_Original;Solucao_Referencia;Raciocinio_Gerado_Pelo_Modelo
10;As stated in the learned judgment under appeal, although the agent seeks one of the results described in the type, it does not have to be achieved for it to be consummated: for the crime of human trafficking to be considered consummated, it is only necessary for the agent to carry out one of the acts constituting the crime, employing one of the means enumerated to achieve that objective.;Como se refere no douto acórdão recorrido, apesar do agente procurar um dos resultados descritos no tipo, ele não tem de ser alcançado para se consumar: para que o crime de tráfico de pessoas se considere consumado, apenas é necessário que o agente pratique um dos atos constitutivos do crime, empregando um dos meios enumerados para alcançar aquele objetivo.;Conforme referido no referido acórdão, a que foi recorrido, embora o agente procure um dos resultados descritos no tipo, não é necessário que este seja alcançado para que a prática do crime de tráfico de pessoas seja considerada consumada: para que o crime de tráfico de pessoas seja considerado consumado, é apenas necessário que o agente realize um dos atos que integrem o crime, empregando um dos meios enumerados para alcançar esse objetivo.
11;In fact, the defendant confessed to having fired the shot that hit assistant B..., denying, however, knowing that he is a GNR soldier and that he entered his house in the exercise of his professional duties.;Com efeito, o arguido confessou ter efetuado o disparo que atingiu o assistente B..., negando, no entanto, saber que o mesmo é militar da GNR e que entrou na sua casa de habitação no exercício das suas funções profissionais.;Na verdade, o arguido confessou ter feito o disparo que atingiu o assistente B..., negando, contudo, saber que se trata de um soldado da GNR e que entrou na sua casa no exercício das suas funções profissionais.
12;"Traduz isto de inglês para português:\nThe twilight of ozone In the edition of PÚBLICO on 19 July, an article was published entitled «The twilight of ozone», taken from the book created by «The Earth Works Group», which contains some advice to «save the Earth».";O crepúsculo do ozono Na edição do PÚBLICO de 19 de Julho, foi publicado um artigo intitulado «O crepúsculo do ozono», extraído do livro idealizado pelo «The Earth Works Group», que contém alguns conselhos para «salvar a Terra».;O crepúsculo da ozone No suplemento do PÚBLICO de 19 de julho, foi publicado um artigo intitulado «O crepúsculo da ozone», retirado do livro criado pelo «The Earth Works Group», que contém alguns conselhos para «salvar a Terra».
13;Changes yes, but some The builders left the message: they can join the economic housing construction program, as long as changes are introduced and that in this way the “ankylosed” rental market is also encouraged. The Government already had the public response ready: there will be changes that encourage this program, despite not meeting all the sector's complaints.;Mudanças sim, mas algumas Os construtores deixaram o recado: podem aderir ao programa de construção de habitações económicas, desde que sejam introduzidas alterações e que por essa via se fomente também o «anquilosado» mercado de arrendamento. O Governo já tinha a resposta pública pronta: vai haver mudanças que incentivem este programa, apesar de não atender a todas as reclamações do sector.;Mudanças, sim, mas algumas Os construtores deixaram a mensagem: podem aderir ao programa de construção económica para habitação, desde que sejam introduzidas alterações e que, assim, seja também estimulado o mercado de arrendamento «ancilado». O Governo já tinha a resposta pública pronta: haverá alterações que incentivem este programa, apesar de não satisfazerem todas as reclamações do sector.
14;"Por favor, traduz este texto de inglês para português:\nThe citizenship subject is VERY IMPORTANT, some content is NOT! NOW GO THERE AND PAY €0.50 to promote gender equality and raise awareness about different sexual orientations, to be donated to an LGBT association.";A disciplina de cidadania é MUITO IMPORTANTE, alguns conteúdos NÃO! AGORA VAI LÁ E PAGA 0.50€ para promover a igualdade de género e para seres sensibilizado sobre as diferentes orientações sexuais, a reverter para uma associação LGBT.;A disciplina de cidadania é MUITO IMPORTANTE, alguns conteúdos não são! AGORA FAZEMOS UMA CAMPÂÂÂÂNÂÂ NA UMA PRÓ-LUSÓTIMA PARA promover a igualdade de género e sensibilizar para as diferentes orientações sexuais, para doação a uma associação LGBT.
15;As difficult as it is, sometimes we need to move away from certain people and spaces so that we have space to bloom, some just let us take root so that they can pluck the first petals as soon as they appear...;Por mais difícil que seja, às vezes precisamos de nos afastar de certas pessoas e espaços para que tenhamos espaço para florir, alguns só nos deixam criar raízes para arrancarem as primeiras pétalas assim que surgirem...;Por mais difícil que seja, por vezes precisamos de nos afastar de certas pessoas e espaços para termos espaço para florescer, outras apenas nos permitem enraçar para que possam colher as primeiras pétalas assim que surjam...
16;"Faz a tradução do inglês para o português:\nAutonomously, for independent patients, under the guidance of the nurse, prepares hygiene and comfort care materials, prepares trays for providing food, helps with baths, makes and unmakes beds and helps with moving patients. Tidies up and cleans the rooms and wards, transporting the necessary clothing for this purpose; can serve meals in rooms and wards.";"Autonomamente, para os doentes independentes, sob orientação do enfermeiro, prepara os materiais de cuidados de higiene e conforto, prepara os tabuleiros para o fornecimento da alimentação, ajuda nos banhos, faz e desfaz camas e ajuda na movimentação dos doentes. Arruma e limpa os quartos e enfermarias, transportando a roupa necessária para o efeito; pode servir refeições nos quartos e enfermarias.";"Prepara, sob orientação da enfermeira e para pacientes independentes, materiais de higiene e conforto, prepara bandejas para fornecer alimentos, ajuda em banhos, faz e desfaz a cama e auxilia em transferir pacientes. Arruma e limpa os quartos e enfermarias, transportando as roupas necessárias para este fim; pode servir refeições em quartos e enfermarias."
17;"I hadn't looked for/watched cosplays for years and it's been really strange to see this trend of anime characters with ""instagram baddies"" and ""e-girls"" makeup, scenes like that, western trendy makeup like those snatched eyebrows and liquid lipstick I just... .I can't get used to it";"Eu já não procurava/via cosplays há anos e tem sido mto estranho ver esta trend de personagens de anime com maquilhagens de ""instagram baddies"" e ""e-girls"" cenas assim maquilhagem trendy ocidental tipo aquelas sobrancelhas snatched e liquid lipstick I just...não me habituo";"Não procurava cosplay há anos e é realmente estranho ver esta tendência de personagens de anime com ""instagram baddies"" e maquilhagem de ""e-girls"", cenas como estas, com maquilhagem ocidental moderna como aquelas sobrancelhas marcadas e batom líquido, e simplesmente... Não consigo habituar-me a isto."
18;"Faz a tradução do inglês para o português:\nIn addition, according to the Appellant, only damages that, due to their severity, justify the protection of the right constitute compensable damage, and in the present case the common moral damage suffered by all people who go to the courts does not appear to be exceeded, and it is not possible to classify the damages as serious, for the purposes of article 49 of the";Além de que, segundo o Recorrente apenas constitui dano indemnizável o que pela sua gravidade, justifique a tutela do direito, não se mostrando no presente caso ultrapassado o dano moral comum que sofrem todas as pessoas que se dirigem aos tribunais, não se podendo qualificar os danos como graves, para efeitos do artigo 49 do;Além disso, segundo o Recorrente, apenas os danos que, devido à sua gravidade, justifiquem a proteção do direito constituam danos indemnizáveis, e no presente caso, os danos mortais sofridos por todas as pessoas que frequentam os tribunais não parecem exceder, e não é possível qualificar os danos como graves, para os fins do artigo 49
19;"Traduz o seguinte texto de inglês para português:\nI choose the cleaver: death is worth more than dishonor. Perhaps, to avoid this, the Lord led me to the monastery of the Sorrowful Virgin». «The will of the Most High be done», - replied the Abbess, raising her hands to the sky, between which she clasped the dagger.";Eu escolho o cutelo: a morte vale mais que a desonra. Porventura, para a evitar me guiou o Senhor ao mosteiro da Virgem Dolorosa». «Seja feita a vontade do Altíssimo:», - respondeu a Abadessa alevantando ao céu as mãos, entre as quais apertava o punhal.;Escolho o cutelo: a morte vale mais que a desonra. Talvez, para evitar isto, o Senhor me tenha guiado ao mosteiro da Virgem Dolorosa». «Seja cumprido o querer do Altíssimo», - respondeu a Abade, levantando as mãos ao céu, entre as quais segurava o punhal.
20;"Traduz para português:\nArticle o, no. 1 of the LAT defines an accident at work and, in this case, as explained above, there was no employment contract signed between the parties, therefore, all responsibility should, as it should be, be attributed to the Author. However, the provisions of article 1, no. 1, 2 and 3 of the LAT.";O artigo o, n. 1 da LAT define acidente de trabalho e, neste caso, como supra exposto, não houve contrato de trabalho celebrado entre as partes, pelo que, por esta via, toda a responsabilidade deveria, como deve ser imputada ao Autor. Porém, há que atender ao disposto no artigo 1, n. 1, 2 e 3 da LAT.;Artigo o, n. 1 da LAT define acidente de trabalho e, no caso presente, tal como acima explicado, não existiu contrato de trabalho celebrado entre as partes, pelo que, toda a responsabilidade deveria, como é devido, ser imputada ao Autor. No entanto, as disposições do artigo 1, n. 1, 2 e 3 da LAT.
21;As is clear from the report of this decision, the defendant, for better or worse, alleged facts that, in her view, serve to justify the argument on her part of the material exception of non-compliance with the contract by the Plaintiff, under the terms and for the purposes of the provisions of article 428 of the Civil Code.;Como resulta do relatório desta decisão a ré, bem ou mal, alegou factos que na sua óptica, servem para justificar a arguição da sua parte da exceção material de não cumprimento do contrato por parte da Autora, nos termos e para os efeitos do disposto no artigo 428 do Código Civil.;Como é evidente a partir do relatório desta decisão, a arguada, for better or worse, alegou factos que, na sua perspetiva, servem para justificar a sua alegação relativa à matéria de exceção de incumprimento de contrato por parte da demandante, nos termos e para os fins do artigo 428.º do Código Civil.
22;Final recovery The first two sessions of the Tokyo Stock Exchange were marked by strong devaluations in prices. This was due to the selling pressure exerted by institutions, namely foreign investment funds. On Tuesday the depressive trend continued as investors anticipated a rise in US interest rates. This happened a day later but, interestingly, this session saw a recovery in values. Analysts stated that it was a technical readjustment of prices. On Friday, the Nikkei index closed at 20342.2 points, 0.35 percent more than the previous week's closing value.;Recuperação final As duas primeiras sessões da Bolsa de Tóquio ficaram marcadas por fortes desvalorizações das cotações. Tal ficou a dever-se à pressão vendedora exercida por institucionais, nomeadamente fundos de investimento estrangeiros. Na terça-feira a tendência depressiva manteve-se quando os investidores antecipavam uma subida nas taxas de juro norte-americanas. Tal veio a verificar-se um dia mais tarde mas, curiosamente, nesta sessão assistiu-se foi a uma recuperação dos valores. Analistas afirmaram que se tratou de um reajustamento técnico das cotações. Na sexta-feira o índice Nikkei encerrou nos 20342,2 pontos, mais 0,35 por cento face ao valor de fecho da semana anterior.;A recuperação final As primeiras duas sessões da Bolsa de Tóquio foram marcadas por fortes depreciações nos preços. Isto deveu-se à pressão de venda exercida por instituições, nomeadamente por fundos de investimento estrangeiros. Na terça-feira, a tendência depressiva continuou à medida que os investidores antecipavam um aumento nas taxas de juro dos EUA. Isto aconteceu um dia depois, mas, curiosamente, esta sessão assistiu a uma recuperação nos valores. Os analistas afirmaram que se tratava de uma reajuste técnico dos preços. Na sexta-feira, o índice Nikkei fechou nos 20342 pontos, mais 0,35% face ao valor de fecho da semana anterior.
23;"AMÉRICO NUNES -- Many retired, in some cases early, others became unemployed and others are in precarious conditions -- it is more difficult to unionize and keep these workers organized, since they do not have a stable contract. In other words, the drop in union membership is not primarily about a worker leaving by choice, but about profound changes in the restructuring of the productive apparatus. For example, CP had 22 thousand workers, now it has 11 thousand; EDP had twenty-odd thousand, now it has around ten thousand.";"AMÉRICO NUNES -- Muitos foram para a reforma, nalguns casos antecipada, outros para o desemprego e outros estão na precariedade -- é mais difícil sindicalizar e manter organizados esses trabalhadores, uma vez que não têm um vínculo estável. Isto é, a queda de sindicalização não tem sobretudo que ver com uma saída por opção do trabalhador, mas com as profundas alterações na reestruturação do aparelho produtivo. Por exemplo, a CP tinha 22 mil trabalhadores, agora tem 11 mil; a EDP tinha vinte e muitos mil, agora tem à volta de dez mil.";"Américo Nunes -- Muitos aposentaram-se, em alguns casos antecipadamente, outros ficaram desempregados e outros ainda encontram-se em condições precárias -- é mais difícil sindicalizar e manter estes trabalhadores organizados, dado que não têm um contrato estável. Em outras palavras, a diminuição do número de membros de sindicatos não se deve primariamente a um trabalhador que opta por sair, mas sim a mudanças profundas na reestruturação do aparelho produtivo. Por exemplo, a CP tinha 22 mil trabalhadores, agora tem 11 mil; a EDP tinha 23 mil, agora tem cerca de 10 mil."
24;In conclusion, not being ruled out by the letter of the law, which does not distinguish, and being the one that best suits the scope or teleology of contumacy, the understanding is adopted that the Code of Execution of Penalties and Measures Depriving of Liberty does not consent, for contumacy purposes, the differentiation between main prison and subsidiary prison.;Em conclusão, não sendo afastado pela letra da lei, que não distingue, e sendo aquele que melhor se adequa ao escopo ou teleologia da contumácia, adota-se o entendimento de que o Código da Execução das Penas e Medidas Privativas da Liberdade não consente, para efeitos de contumácia, a diferenciação entre prisão principal ou prisão subsidiária.;Em conclusão, não sendo afastado pela letra da lei, que não distingue, e sendo aquele que melhor se adequa ao âmbito ou teleologia da contumacia, adota-se o entendimento de que o Código de Execução de Penas e Medidas Deprivas de Liberdade não comporta, para efeitos de contumacia, a diferenciação entre prisão principal e prisão substitutiva.
25;"Traduz o seguinte texto de inglês para português:\nThe magic of Voodoo 2 José Antunes The new board from Creative Labs based on the Voodoo2 «chipset» from 3Dfx promises to do justice to the Blaster name. The measurement scales “explode”, with 12Mb now available on the national market.";A magia da Voodoo 2 José Antunes A nova placa da Creative Labs baseada no «chipset» Voodoo2 da 3Dfx promete fazer justiça ao nome Blaster. As escalas de aferição «rebentam», com a 12Mb já disponível no mercado nacional.;A magia do Voodoo 2 José Antunes O novo tabuleiro da Creative Labs baseado no «chipset» Voodoo 2 da 3Dfx promete fazer jus ao nome Blaster. As escalas de medição «explodem», com 12Mb agora disponíveis no mercado nacional.
26;"Traduz para português:\nBut it wasn't 6 years or 4 years, it was just an interval of less than 16 months: the divorce and house allocation agreement was approved on 11/14/2016, the child was 7 and the request for change was presented on 05/ 03/2018 the child was just over";Mas não foram 6 anos nem 4 anos, foi apenas um intervalo de menos de 16 meses: o acordo de divórcio e de atribuição de casa foi homologado a 14/11/2016 tinha a criança 7 e o pedido de alteração foi apresentado a 05/03/2018 tinha a criança pouco mais de;Mas não foram 6 anos nem 4 anos, foi apenas um intervalo inferior a 16 meses: o acordo de divórcio e atribuição de casa foi aprovado a 14/11/2016, a criança tinha 7 anos e o pedido de alteração foi apresentado a 3/05/2018, a criança tinha apenas mais de
27;Due to the fact that the drain in the bathroom of apartment 405 was corroded and rotten, the water from the use of the bathtub drained to the separation plate between the third and fourth floors and began to appear in the kitchen, hall, bedroom and bathroom. bathroom in apartment 305, immediately below it, damaging the respective ceilings, walls, floor and furniture and equipment in those rooms.;Pelo facto de o ralo da banheiro do apartamento 405 se encontrar corroído e podre, a água proveniente da utilização da banheira escoava-se para a placa de separação entre os pisos terceiro e quarto e começou a aparecer na cozinha, hall, quarto e casa de banho do apartamento 305, imediatamente por debaixo daquele, danificando os respetivos tetos, paredes, chão e móveis e equipamentos existentes nessas divisões.;Devido à corrosão e deterioração do esgoto da casa de banho do apartamento 405, a água da banheira transbordou para a placa de separação entre os andares terceiro e quarto e começou a aparecer na cozinha, sala, quarto e casa de banho do apartamento 305, imediatamente abaixo, danificando os respetivos tectos, paredes, pavimentos e mobiliário.
28;Dear Sir, Following the example of what happened last year, PÚBLICO will publish, from the 1st of July, a special supplement that aims to be a good holiday companion. In this space we intend, among other items, to present readers with restaurant suggestions from across the country and also from some Spanish locations located close to the border.;Exmo senhor A exemplo do que sucedeu no ano passado, o PÚBLICO editará, a partir do próximo dia 1 de Julho, um suplemento especial que visa ser um bom companheiro de férias. Nesse espaço tencionamos, entre outras rubricas, apresentar aos leitores sugestões de restaurantes de todo o País e também de algumas localidades espanholas situadas junto da fronteira.;Caro senhor, à semelhança do sucedido no ano anterior, o PÚBLICO publicará, a partir de 1 de Julho, um suplemento especial que visa ser um bom companheiro para as férias. Neste espaço, pretendemos, entre outros itens, apresentar aos leitores sugestões de restaurantes de todo o país e também de algumas localidades espanholas próximas da fronteira.
29;Although the appellant recognizes that the Judge a quo does not have to rule on all the arguments raised by the parties, he cannot, in this case, fail to express his surprise and perplexity that not even one of them has been subject to scrutiny. expressed, when the grounds invoked by the Tax Inspection were practically all accepted without any critical judgment.;Reconhecendo, embora, a ora recorrente que o Juiz a quo não tem de pronunciar-se sobre todos os argumentos invocados pelas partes, não pode, neste caso, deixar de manifestar a sua surpresa e perplexidade por nem sequer um deles ter sido objeto de escrutínio expresso, quando os fundamentos invocados pela Inspeção Tributária foram praticamente todos acolhidos sem qualquer juízo crítico.;Embora o recorrente reconheça que o juiz a quo não tem de pronunciar-se sobre todas as alegações apresentadas pelas partes, não pode, neste caso, deixar de manifestar surpresa e perplexidade por o facto de nenhuma delas ter sido objeto de escrutínio expresso, quando os fundamentos invocados pela Inspecção de Finanças foram praticamente todos aceites sem qualquer juízo crítico.
30;"Traduz o seguinte texto de inglês para português:\nThis is a «Culinary Tour of Portugal». And in comics. Rotarians take the yellow jersey: each Rotary Club has “exhaustively researched the most characteristic, oldest and least known recipes of their respective region”. Publisher: TV-Guia 256 pgs., 2.50000 Title: Porto -- Memory and Forgetting Author: Helder Pacheco";Trata-se de uma «Volta a Portugal em Culinária». E em banda desenhada. Os rotários levam a camisola amarela: cada Clube Rotário pesquisou «exaustivamente as receitas mais caracteristicas, mais antigas e menos conhecidas da respectiva região». Editor: TV-Guia 256 pgs., 2.50000 Título: Porto -- Memória e Esquecimento Autor: Helder Pacheco;Esta é uma «Visão Culinária de Portugal». E em banda desenhada. Rotários levam o camisolinho: cada Clube Rotário «exaurientemente pesquisou as receitas mais características, antigas e menos conhecidas da sua respectiva região». Editor: TV-Guia 256 págs., 2.50000 Título: Porto -- Memória e Esquecimento Autor: Helder Pacheco
31;The person responsible for Planning took advantage of the trip to Évora to announce the creation of a National Council for Regional Development, whose composition has not yet been defined and which will have the objective of “harmonizing” development strategies. After considering that the Alentejo is a region with «extremely strong features and where the potential appears almost equal to the difficulties», João Cravinho assured that the creation of the regions does not mean the «abandonment» of the Alentejo and defended the maintenance of an «attitude of national solidarity” towards this region.;O responsável pela pasta do Planeamento aproveitou a deslocação a Évora para anunciar a criação de um Conselho Nacional de Desenvolvimento Regional, cuja composição ainda não está definida e que terá o objectivo de «harmonizar estratégias» de desenvolvimento. Depois de considerar que o Alentejo é um região com «traços extremamente fortes e onde as potencialidades se afiguram quase iguais às dificuldades», João Cravinho assegurou que a criação das regiões não significa o «abandono» do Alentejo e defendeu a manutenção de uma «atitude de solidariedade nacional» para com esta região.;A pessoa responsável pelo Planeamento aproveitou a viagem a Évora para anunciar a criação de um Conselho Nacional para o Desenvolvimento Regional, cuja composição não foi ainda definida e que terá como objetivo «harmonizar» estratégias de desenvolvimento. Após considerar que o Alentejo é uma região com «traços extremamente fortes e onde o potencial parece quase igual às dificuldades», João Craveiro assegurou que a criação das regiões não significa o «abandono» do Alentejo e defendeu a manutenção de uma «atitude de solidariedade nacional» para com esta região.
32;Regarding the problem of qualified majority in foreign policy decisions, Francisco Ordoñez highlighted that it was “a crucial point” that would condition the future enlargement of the Communities to Eastern European countries. According to a French diplomat, cited by France Presse, the three countries also intend to force Great Britain to quickly take a position on this problem that London would like to see postponed.;Em relação ao problema da maioria qualificada nas decisões de política externa, Francisco Ordoñez sublinhou que se tratava de «um ponto crucial» que condicionaria o futuro alargamento das Comunidades aos países do Leste europeu. Segundo um diplomata francês, citado pela France Presse, os três países pretenderiam também forçar a Grã-Bretanha a tomar rapidamente uma posição sobre este problema que Londres gostaria de ver adiado.;"Sobre a questão da maioria qualificada nas decisões de política externa, Francisco Ordoñez salientou que era ""um ponto crucial"" que condicionaria o futuro alargamento das Comunidades a países da Europa de Leste. Segundo um diplomata francês, citado pela France Presse, os três países pretendem também forçar a Grã-Bretanha a tomar rapidamente uma posição sobre esta questão que Londres gostaria de ver adiada."
33;"Por favor, traduz este texto de inglês para português:\nIn 1999, MSF received the  Prize ""in recognition of pioneering humanitarian work on several continents"" and to honor our medical professionals, whose work in more than 80 countries has provided assistance to tens of millions of people.";"Em 1999 a MSF recebeu o prémio  ""em reconhecimento do trabalho humanitário pioneiro em diversos continentes"" e para honrar os nossos profissionais médicos, cujo trabalho em mais de 80 países prestou assistência a dezenas de milhões de pessoas.";Em 1999, a MSF recebeu o Prémio  em reconhecimento do trabalho humanitário pioneiro em vários continentes e para honrar os nossos profissionais médicos, cujo trabalho em mais de 80 países proporcionou assistência a dezenas de milhões de pessoas.
